frame,time_sec,track_id,class_id,class_name,team_id,team_label,confidence,x1,y1,x2,y2,center_x,center_y,foot_x,foot_y,api_time,team_model_ready
4,0.16,12,3,referee,,,0.8966885805130005,999.0,588.0,1030.0,675.0,1014.5,631.5,1014.5,675.0,0.6825652122497559,True
4,0.16,17,1,player,2.0,team_2,0.8943840861320496,1732.0,208.0,1754.0,275.0,1743.0,241.5,1743.0,275.0,0.6825652122497559,True
4,0.16,20,1,player,2.0,team_2,0.8933977484703064,1111.0,318.0,1140.0,391.0,1125.5,354.5,1125.5,391.0,0.6825652122497559,True
4,0.16,21,1,player,2.0,team_2,0.8749130964279175,1103.0,281.0,1138.0,337.0,1120.5,309.0,1120.5,337.0,0.6825652122497559,True
4,0.16,7,1,player,2.0,team_2,0.8601225018501282,927.0,325.0,962.0,394.0,944.5,359.5,944.5,394.0,0.6825652122497559,True
4,0.16,18,3,referee,,,0.8110281229019165,1395.0,120.0,1416.0,168.0,1405.5,144.0,1405.5,168.0,0.6825652122497559,True
5,0.2,11,1,player,1.0,team_1,0.9340462684631348,744.0,388.0,789.0,456.0,766.5,422.0,766.5,456.0,0.36458253860473633,True
5,0.2,4,1,player,2.0,team_2,0.9332826137542725,632.0,498.0,681.0,573.0,656.5,535.5,656.5,573.0,0.36458253860473633,True
5,0.2,8,1,player,1.0,team_1,0.9306346774101257,978.0,298.0,1014.0,359.0,996.0,328.5,996.0,359.0,0.36458253860473633,True
5,0.2,1,1,player,1.0,team_1,0.9273117780685425,840.0,351.0,890.0,414.0,865.0,382.5,865.0,414.0,0.36458253860473633,True
5,0.2,3,1,player,1.0,team_1,0.9260212779045105,578.0,530.0,628.0,598.0,603.0,564.0,603.0,598.0,0.36458253860473633,True
5,0.2,2,1,player,2.0,team_2,0.9255753755569458,584.0,695.0,635.0,791.0,609.5,743.0,609.5,791.0,0.36458253860473633,True
5,0.2,5,1,player,1.0,team_1,0.9241928458213806,492.0,641.0,537.0,741.0,514.5,691.0,514.5,741.0,0.36458253860473633,True
5,0.2,10,1,player,2.0,team_2,0.9196510314941406,1560.0,490.0,1600.0,567.0,1580.0,528.5,1580.0,567.0,0.36458253860473633,True
5,0.2,9,1,player,1.0,team_1,0.9131122827529907,1439.0,520.0,1475.0,607.0,1457.0,563.5,1457.0,607.0,0.36458253860473633,True
5,0.2,6,1,player,1.0,team_1,0.9116912484169006,441.0,737.0,496.0,838.0,468.5,787.5,468.5,838.0,0.36458253860473633,True
5,0.2,12,1,player,2.0,team_2,0.9103801846504211,991.0,587.0,1024.0,675.0,1007.5,631.0,1007.5,675.0,0.36458253860473633,True
5,0.2,15,1,player,2.0,team_2,0.9100208878517151,1441.0,840.0,1505.0,960.0,1473.0,900.0,1473.0,960.0,0.36458253860473633,True
5,0.2,19,1,player,1.0,team_1,0.9088366031646729,892.0,337.0,936.0,404.0,914.0,370.5,914.0,404.0,0.36458253860473633,True
5,0.2,14,1,player,1.0,team_1,0.9062173962593079,1301.0,262.0,1325.0,326.0,1313.0,294.0,1313.0,326.0,0.36458253860473633,True
5,0.2,17,1,player,2.0,team_2,0.8996333479881287,1724.0,208.0,1747.0,274.0,1735.5,241.0,1735.5,274.0,0.36458253860473633,True
5,0.2,13,1,player,2.0,team_2,0.89643794298172,358.0,769.0,392.0,875.0,375.0,822.0,375.0,875.0,0.36458253860473633,True
